ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1048,1,1,81,1214,1133
1049,1,1,463,1305,842
1050,1,1,838,1259,421
1051,1,1,871,1217,346
1052,1,1,1071,1238,167
1053,0,0,4,0,-4
1054,1,1,361,1693,1332
1055,1,1,205,1942,1737
1056,0,0,83,0,-83
1057,1,0,9,0,-9
1058,1,1,1366,1401,35
1059,1,0,241,0,-241
1060,0,0,4,0,-4
1061,1,1,93,1709,1616
1062,1,0,55,0,-55
1063,1,1,327,1510,1183
1064,0,0,37,0,-37
1065,0,0,86,0,-86
1066,0,0,143,0,-143
1067,0,0,25,0,-25
1068,1,0,64,0,-64
1069,0,0,31,0,-31
1070,1,0,103,0,-103
1071,1,1,750,1654,904
1072,0,0,223,0,-223
1073,1,1,376,1416,1040
1074,1,0,66,0,-66
1075,0,0,5,0,-5
1076,1,1,655,1344,689
1077,1,1,748,1413,665
1078,1,1,181,1223,1042
1079,0,0,44,0,-44
1080,0,0,14,0,-14
1081,1,1,221,1574,1353
1082,1,1,900,1240,340
1083,1,1,232,1388,1156
1084,1,0,33,0,-33
1085,0,0,49,0,-49
1086,0,0,76,0,-76
1087,1,0,27,0,-27
1088,0,0,76,0,-76
1089,1,1,214,2089,1875
1090,1,1,241,1303,1062
1091,1,1,180,1221,1041
1092,0,0,63,0,-63
1093,1,1,567,1565,998
1094,0,0,17,0,-17
1095,1,1,612,1606,994
1096,0,0,49,0,-49
1097,0,0,6,0,-6
1098,1,1,570,1471,901
1099,1,1,398,1664,1266
1100,1,1,806,1847,1041
1101,0,0,9,0,-9
1102,0,0,4,0,-4
1103,1,1,166,1485,1319
1104,1,0,83,0,-83
1105,1,1,635,3177,2542
1106,0,0,100,0,-100
1107,1,1,1547,2158,611
1108,1,1,537,2163,1626
1109,0,0,4,0,-4
1110,0,0,29,0,-29
1111,1,1,184,1318,1134
1112,0,0,18,0,-18
1113,1,0,26,0,-26
1114,1,0,10,0,-10
1115,1,1,245,1284,1039
1116,1,0,11,0,-11
1117,1,1,196,1423,1227
1118,1,1,601,1624,1023
1119,0,0,10,0,-10
1120,0,0,61,0,-61
1121,0,0,4,0,-4
1122,0,0,1,0,-1
1123,0,0,11,0,-11
1124,0,0,41,0,-41
1125,1,1,365,1312,947
1126,1,1,482,1464,982
1127,1,0,111,0,-111
1128,0,0,13,0,-13
1129,1,1,71,1283,1212
1130,0,0,25,0,-25
1131,0,0,140,0,-140
1132,1,1,734,1448,714
1133,1,0,18,0,-18
1134,0,0,13,0,-13
1135,1,0,93,0,-93
1136,1,1,604,1483,879
1137,1,0,158,0,-158
1138,1,0,2,0,-2
1139,0,0,21,0,-21
1140,0,0,0,0,0
1141,1,0,65,0,-65
1142,1,1,2447,1287,-1160
1143,1,0,4,0,-4
1144,0,0,75,0,-75
1145,1,0,57,0,-57
1146,1,0,0,0,0
1147,1,1,426,1223,797
1148,0,0,75,0,-75
1149,0,0,36,0,-36
1150,0,0,1,0,-1
1151,0,0,107,0,-107
1152,1,1,209,1277,1068
1153,1,0,73,0,-73
1154,1,1,379,1226,847
1155,1,1,172,1200,1028
1156,1,1,49,1627,1578
1157,0,0,22,0,-22
1158,0,0,100,0,-100
1159,0,0,102,0,-102
1160,1,0,0,0,0
1161,0,0,65,0,-65
1162,1,0,35,0,-35
1163,1,1,436,1887,1451
1164,0,0,179,0,-179
1165,0,0,82,0,-82
1166,1,1,812,1278,466
1167,1,0,52,0,-52
1168,1,1,1519,2821,1302
1169,1,0,26,0,-26
1170,0,0,82,0,-82
1171,1,0,2,0,-2
1172,1,1,550,1332,782
1173,0,0,30,0,-30
1174,1,1,213,1398,1185
1175,0,0,21,0,-21
1176,1,0,37,0,-37
1177,1,0,1,0,-1
1178,0,0,86,0,-86
1179,0,0,79,0,-79
1180,0,0,18,0,-18
1181,1,1,496,1737,1241
1182,1,0,27,0,-27
1183,0,0,27,0,-27
1184,0,0,37,0,-37
1185,0,0,3,0,-3
1186,1,0,93,0,-93
1187,1,1,204,1480,1276
1188,0,0,16,0,-16
1189,1,0,66,0,-66
1190,1,0,164,0,-164
1191,1,0,62,0,-62
1192,0,0,29,0,-29
1193,0,0,43,0,-43
1194,0,0,57,0,-57
1195,0,0,28,0,-28
1196,1,1,113,1516,1403
1197,1,0,65,0,-65
1198,0,0,386,0,-386
1199,1,0,14,0,-14
1200,1,1,188,1220,1032
1201,1,0,2,0,-2
1202,1,1,898,1308,410
1203,1,1,1409,1334,-75
1204,1,1,950,1301,351
1205,1,1,450,1697,1247
1206,1,1,314,1208,894
1207,1,1,148,1602,1454
1208,1,1,80,1267,1187
1209,1,0,27,0,-27
1210,1,0,82,0,-82
1211,1,0,27,0,-27
1212,0,0,76,0,-76
1213,1,1,218,1283,1065
1214,0,0,60,0,-60
1215,1,0,11,0,-11
1216,1,0,78,0,-78
1217,1,0,42,0,-42
1218,1,0,32,0,-32
1219,0,0,24,0,-24
1220,1,1,1512,1631,119
1221,0,0,8,0,-8
1222,1,0,39,0,-39
1223,1,1,25,1373,1348
1224,0,0,45,0,-45
1225,1,0,280,0,-280
1226,0,0,2,0,-2
1227,0,0,18,0,-18
1228,0,0,26,0,-26
1229,0,0,1,0,-1
1230,1,1,836,1779,943
1231,0,0,51,0,-51
1232,1,0,76,0,-76
1233,0,0,227,0,-227
1234,1,1,195,1213,1018
1235,0,0,7,0,-7
1236,1,1,1304,1865,561
1237,0,0,79,0,-79
1238,1,0,38,0,-38
1239,1,0,5,0,-5
1240,0,0,61,0,-61
1241,0,0,9,0,-9
1242,1,0,83,0,-83
1243,1,1,560,1804,1244
1244,1,1,131,1314,1183
1245,1,1,106,1278,1172
1246,1,0,85,0,-85
1247,0,0,126,0,-126
1248,1,1,288,2364,2076
1249,0,0,86,0,-86
1250,1,0,51,0,-51
1251,1,1,1139,1661,522
1252,0,0,11,0,-11
1253,0,0,44,0,-44
1254,0,0,104,0,-104
1255,0,0,71,0,-71
1256,1,1,417,2275,1858
1257,1,0,11,0,-11
1258,1,1,456,1306,850
1259,0,0,86,0,-86
1260,0,0,108,0,-108
1261,1,0,20,0,-20
1262,1,0,14,0,-14
1263,1,0,0,0,0
1264,1,0,8,0,-8
1265,1,1,666,1204,538
1266,1,1,212,1218,1006
1267,0,0,8,0,-8
1268,1,1,278,1567,1289
1269,1,0,1,0,-1
1270,1,1,589,1576,987
1271,0,0,1,0,-1
1272,1,1,698,4741,4043
1273,1,1,89,2467,2378
1274,1,0,45,0,-45
1275,1,1,239,1429,1190
1276,1,1,577,1582,1005
1277,1,1,607,1214,607
1278,1,1,63,2147,2084
1279,1,0,69,0,-69
1280,0,0,9,0,-9
1281,1,1,76,1677,1601
1282,1,0,26,0,-26
1283,1,1,230,2523,2293
1284,1,1,414,1806,1392
1285,1,0,151,0,-151
1286,1,0,25,0,-25
1287,1,1,154,1228,1074
1288,0,0,89,0,-89
1289,1,0,17,0,-17
1290,1,0,127,0,-127
1291,1,0,23,0,-23
1292,1,1,631,1404,773
1293,1,1,765,1474,709
1294,0,0,12,0,-12
1295,0,0,10,0,-10
1296,0,0,33,0,-33
1297,1,1,367,1212,845
1298,1,1,567,1316,749
1299,1,1,136,1883,1747
1300,1,1,422,1589,1167
1301,0,0,133,0,-133
1302,1,1,1805,1998,193
1303,1,1,154,1889,1735
1304,1,1,955,1293,338
1305,1,0,262,0,-262
1306,1,1,32,1968,1936
1307,1,0,25,0,-25
1308,1,1,1298,1498,200
1309,0,0,44,0,-44
1310,1,1,97,1260,1163
1311,1,1,1205,3544,2339
1312,1,0,46,0,-46
1313,1,1,218,2226,2008
1314,0,0,28,0,-28
1315,1,0,60,0,-60
1316,0,0,44,0,-44
1317,1,1,615,1425,810
1318,1,0,9,0,-9
1319,1,1,595,1307,712
1320,0,0,14,0,-14
1321,0,0,10,0,-10
1322,0,0,5,0,-5
1323,1,0,122,0,-122
1324,1,1,111,1394,1283
1325,0,0,27,0,-27
1326,1,1,235,1286,1051
1327,1,1,840,1258,418
1328,0,0,10,0,-10
1329,1,1,461,1579,1118
1330,1,1,511,2785,2274
1331,0,0,10,0,-10
1332,0,0,76,0,-76
1333,0,0,78,0,-78
1334,1,1,1297,1428,131
1335,0,0,2,0,-2
1336,1,0,30,0,-30
1337,1,1,1263,1272,9
1338,1,0,124,0,-124
1339,0,0,33,0,-33
1340,0,0,19,0,-19
1341,0,0,18,0,-18
1342,1,0,12,0,-12
1343,1,1,18,1927,1909
1344,1,1,200,2834,2634
1345,1,0,26,0,-26
1346,0,0,136,0,-136
1347,1,0,28,0,-28
1348,0,0,339,0,-339
1349,1,1,772,1307,535
1350,0,0,196,0,-196
1351,0,0,10,0,-10
1352,0,0,44,0,-44
1353,1,0,55,0,-55
1354,1,0,50,0,-50
1355,0,0,20,0,-20
1356,1,1,96,1310,1214
1357,1,0,20,0,-20
1358,1,0,3,0,-3
1359,1,0,27,0,-27
1360,1,0,75,0,-75
1361,1,1,1726,1330,-396
1362,0,0,109,0,-109
1363,0,0,103,0,-103
1364,0,0,10,0,-10
1365,1,0,4,0,-4
1366,1,1,22,1214,1192
1367,1,1,270,1237,967
1368,1,0,37,0,-37
1369,1,1,265,1326,1061
1370,1,0,113,0,-113
1371,1,1,550,1761,1211
1372,0,0,17,0,-17
1373,0,0,52,0,-52
1374,1,0,56,0,-56
1375,0,0,23,0,-23
1376,1,0,67,0,-67
1377,0,0,27,0,-27
1378,0,0,9,0,-9
1379,1,1,855,1638,783
1380,1,0,33,0,-33
1381,1,0,79,0,-79
1382,1,0,2,0,-2
1383,0,0,5,0,-5
1384,0,0,35,0,-35
1385,0,0,20,0,-20
1386,1,1,807,1205,398
1387,0,0,9,0,-9
1388,0,0,11,0,-11
1389,1,1,1334,1508,174
1390,0,0,31,0,-31
1391,0,0,12,0,-12
1392,0,0,10,0,-10
1393,0,0,88,0,-88
1394,1,1,379,1892,1513
1395,1,0,1,0,-1
1396,0,0,0,0,0
1397,1,0,78,0,-78
1398,1,1,911,1400,489
1399,0,0,28,0,-28
1400,0,0,80,0,-80
1401,1,0,105,0,-105
1402,1,0,3,0,-3
1403,1,1,964,1480,516
1404,1,0,39,0,-39
1405,1,1,530,1385,855
1406,0,0,107,0,-107
1407,1,1,467,1375,908
1408,1,0,145,0,-145
1409,0,0,45,0,-45
1410,1,0,20,0,-20
1411,0,0,8,0,-8
1412,0,0,8,0,-8
1413,1,1,233,1393,1160
1414,0,0,10,0,-10
1415,1,1,675,1718,1043
1416,0,0,0,0,0
1417,1,1,645,1307,662
1418,1,0,9,0,-9
1419,1,0,5,0,-5
1420,1,0,24,0,-24
1421,0,0,61,0,-61
1422,0,0,5,0,-5
1423,0,0,30,0,-30
1424,1,0,30,0,-30
1425,1,1,1292,1354,62
1426,1,0,45,0,-45
1427,1,0,41,0,-41
1428,0,0,23,0,-23
1429,1,1,569,1235,666
1430,1,0,140,0,-140
1431,1,1,749,1776,1027
1432,0,0,87,0,-87
1433,1,1,385,1315,930
1434,0,0,69,0,-69
1435,1,1,16,1693,1677
1436,1,1,418,1653,1235
1437,0,0,16,0,-16
1438,1,0,36,0,-36
1439,0,0,35,0,-35
1440,1,1,1045,1688,643
1441,1,1,164,8601,8437
1442,1,0,20,0,-20
1443,0,0,7,0,-7
1444,1,0,1,0,-1
1445,1,1,155,2093,1938
1446,1,1,968,1215,247
1447,0,0,54,0,-54
1448,1,0,43,0,-43
1449,1,0,17,0,-17
1450,1,1,390,1602,1212
1451,1,1,23,1400,1377
1452,1,0,32,0,-32
1453,1,0,5,0,-5
1454,1,0,45,0,-45
1455,1,1,368,1959,1591
1456,0,0,176,0,-176
1457,0,0,8,0,-8
1458,0,0,51,0,-51
1459,0,0,45,0,-45
1460,1,0,9,0,-9
1461,1,1,459,1213,754
1462,1,1,434,1678,1244
1463,1,1,162,1569,1407
1464,1,0,240,0,-240
1465,0,0,129,0,-129
1466,1,1,87,2976,2889
1467,1,0,13,0,-13
1468,1,1,112,1476,1364
1469,0,0,146,0,-146
1470,1,0,38,0,-38
1471,1,1,384,1220,836
1472,0,0,8,0,-8
1473,0,0,35,0,-35
1474,1,0,56,0,-56
1475,0,0,66,0,-66
1476,1,1,132,1281,1149
1477,1,0,1,0,-1
1478,1,0,1,0,-1
1479,0,0,16,0,-16
1480,1,1,389,1319,930
1481,0,0,124,0,-124
1482,1,1,388,1836,1448
1483,1,0,38,0,-38
1484,0,0,61,0,-61
1485,0,0,2,0,-2
1486,0,0,68,0,-68
1487,1,0,79,0,-79
1488,0,0,11,0,-11
1489,1,0,197,0,-197
1490,0,0,24,0,-24
1491,0,0,11,0,-11
1492,1,0,193,0,-193
1493,0,0,94,0,-94
1494,0,0,6,0,-6
1495,1,1,339,1293,954
1496,1,1,737,1284,547
1497,1,0,15,0,-15
1498,0,0,10,0,-10
1499,0,0,91,0,-91
1500,1,1,615,1379,764
1501,1,1,247,1321,1074
1502,0,0,42,0,-42
1503,0,0,18,0,-18
1504,0,0,109,0,-109
1505,1,1,1187,5718,4531
1506,0,0,85,0,-85
1507,1,0,7,0,-7
1508,1,1,30,1469,1439
1509,1,1,536,1867,1331
1510,0,0,37,0,-37
1511,0,0,1,0,-1
1512,1,1,496,1525,1029
1513,1,0,50,0,-50
1514,1,1,289,1552,1263
1515,0,0,22,0,-22
1516,1,0,56,0,-56
1517,1,0,22,0,-22
1518,1,0,133,0,-133
1519,0,0,115,0,-115
1520,1,1,161,1675,1514
1521,1,1,577,1488,911
1522,0,0,19,0,-19
1523,1,0,71,0,-71
1524,1,1,1190,1235,45
1525,0,0,20,0,-20
1526,1,1,560,1342,782
1527,1,1,1117,1478,361
1528,0,0,48,0,-48
1529,1,1,211,1396,1185
1530,1,1,253,1284,1031
1531,0,0,40,0,-40
1532,0,0,8,0,-8
1533,1,0,191,0,-191
1534,1,0,38,0,-38
1535,1,0,58,0,-58
1536,1,0,79,0,-79
1537,1,0,115,0,-115
1538,1,0,51,0,-51
1539,0,0,76,0,-76
1540,1,1,227,1252,1025
1541,0,0,56,0,-56
1542,0,0,29,0,-29
1543,1,1,1879,1682,-197
1544,1,1,1472,1288,-184
1545,1,1,232,1728,1496
1546,1,0,0,0,0
1547,1,1,43,3165,3122
1548,1,1,523,1789,1266
1549,1,0,15,0,-15
1550,1,0,65,0,-65
1551,0,0,27,0,-27
1552,0,0,107,0,-107
1553,1,0,12,0,-12
1554,1,1,249,1215,966
1555,0,0,1,0,-1
1556,1,0,6,0,-6
1557,1,1,1057,1610,553
1558,1,1,214,1205,991
1559,1,0,11,0,-11
1560,1,1,306,1263,957
1561,0,0,18,0,-18
1562,0,0,35,0,-35
1563,0,0,58,0,-58
1564,1,1,54,1274,1220
1565,1,0,20,0,-20
1566,1,0,0,0,0
1567,1,0,112,0,-112
1568,0,0,29,0,-29
1569,0,0,91,0,-91
1570,1,0,92,0,-92
1571,0,0,8,0,-8
1572,1,0,2,0,-2
1573,0,0,10,0,-10
1574,1,0,15,0,-15
1575,1,1,542,1423,881
1576,0,0,9,0,-9
1577,1,0,5,0,-5
1578,0,0,67,0,-67
1579,0,0,3,0,-3
1580,0,0,6,0,-6
1581,0,0,42,0,-42
1582,1,0,103,0,-103
1583,1,0,69,0,-69
1584,0,0,63,0,-63
1585,0,0,58,0,-58
1586,0,0,42,0,-42
1587,0,0,17,0,-17
1588,0,0,56,0,-56
1589,0,0,69,0,-69
1590,0,0,70,0,-70
1591,1,0,8,0,-8
1592,1,1,142,3587,3445
1593,1,1,216,1358,1142
1594,0,0,31,0,-31
1595,1,0,75,0,-75
1596,0,0,12,0,-12
1597,1,0,34,0,-34
1598,0,0,32,0,-32
1599,0,0,86,0,-86
1600,0,0,0,0,0
1601,1,0,77,0,-77
1602,0,0,39,0,-39
1603,1,1,434,1710,1276
1604,0,0,42,0,-42
1605,1,1,244,2902,2658
1606,0,0,75,0,-75
1607,0,0,126,0,-126
1608,1,1,411,1502,1091
1609,1,1,661,1277,616
1610,1,0,20,0,-20
1611,0,0,175,0,-175
1612,0,0,79,0,-79
1613,1,1,169,1219,1050
1614,0,0,84,0,-84
1615,0,0,71,0,-71
1616,1,1,2933,2222,-711
1617,1,1,527,1401,874
1618,0,0,48,0,-48
1619,1,1,448,1514,1066
1620,1,1,683,1682,999
1621,1,0,7,0,-7
1622,0,0,53,0,-53
1623,1,0,5,0,-5
1624,0,0,7,0,-7
1625,0,0,47,0,-47
1626,0,0,122,0,-122
1627,1,0,217,0,-217
1628,1,1,1442,1578,136
1629,1,1,466,1288,822
1630,1,1,240,1244,1004
1631,0,0,1,0,-1
1632,0,0,9,0,-9
1633,0,0,38,0,-38
1634,1,0,143,0,-143
1635,1,1,362,1655,1293
1636,0,0,9,0,-9
1637,1,1,180,1331,1151
1638,1,1,1741,1200,-541
1639,0,0,16,0,-16
1640,1,1,255,2671,2416
1641,0,0,2,0,-2
1642,1,1,554,1271,717
1643,1,1,747,1789,1042
1644,1,1,489,1249,760
1645,0,0,120,0,-120
1646,1,1,969,1761,792
1647,1,0,16,0,-16
1648,0,0,41,0,-41
1649,0,0,87,0,-87
1650,0,0,33,0,-33
1651,1,1,814,1222,408
1652,1,0,78,0,-78
1653,0,0,60,0,-60
1654,0,0,52,0,-52
1655,1,1,610,1306,696
1656,0,0,41,0,-41
1657,1,1,14,1572,1558
1658,1,0,34,0,-34
1659,1,1,183,1343,1160
1660,1,1,190,1432,1242
1661,0,0,72,0,-72
1662,1,1,283,1745,1462
1663,0,0,41,0,-41
1664,1,0,10,0,-10
1665,1,0,8,0,-8
1666,1,0,136,0,-136
1667,1,1,312,1500,1188
1668,0,0,63,0,-63
1669,1,1,110,1359,1249
1670,1,1,174,1446,1272
1671,0,0,54,0,-54
1672,0,0,7,0,-7
1673,1,1,428,1397,969
1674,1,1,122,1390,1268
1675,0,0,29,0,-29
1676,1,1,1492,1530,38
1677,0,0,0,0,0
1678,1,0,37,0,-37
1679,0,0,12,0,-12
1680,1,0,41,0,-41
1681,0,0,25,0,-25
1682,1,1,504,1476,972
1683,1,1,342,1649,1307
1684,1,0,78,0,-78
1685,1,0,44,0,-44
1686,1,1,171,1461,1290
1687,1,0,95,0,-95
1688,0,0,0,0,0
1689,1,1,64,1220,1156
1690,1,1,751,1668,917
1691,0,0,136,0,-136
1692,0,0,13,0,-13
1693,1,0,45,0,-45
1694,0,0,22,0,-22
1695,1,1,1216,4520,3304
1696,0,0,9,0,-9
1697,1,0,37,0,-37
1698,1,0,76,0,-76
1699,1,1,425,1253,828
1700,1,1,709,1502,793
1701,0,0,90,0,-90
1702,0,0,8,0,-8
1703,1,0,22,0,-22
1704,1,0,124,0,-124
1705,0,0,11,0,-11
1706,1,0,48,0,-48
1707,0,0,4,0,-4
1708,1,0,14,0,-14
1709,1,0,88,0,-88
1710,1,1,88,1624,1536
1711,0,0,22,0,-22
1712,1,0,0,0,0
1713,0,0,24,0,-24
1714,1,1,1024,2905,1881
1715,0,0,54,0,-54
1716,1,0,44,0,-44
1717,0,0,3,0,-3
1718,0,0,22,0,-22
1719,0,0,74,0,-74
1720,0,0,22,0,-22
1721,0,0,73,0,-73
1722,0,0,76,0,-76
1723,0,0,18,0,-18
1724,0,0,19,0,-19
1725,1,1,740,1535,795
1726,0,0,48,0,-48
1727,0,0,33,0,-33
1728,1,1,744,1267,523
1729,1,1,702,2462,1760
1730,1,1,1155,1468,313
1731,0,0,143,0,-143
1732,0,0,13,0,-13
1733,1,0,90,0,-90
1734,1,0,46,0,-46
1735,0,0,15,0,-15
1736,0,0,35,0,-35
1737,0,0,163,0,-163
1738,1,1,280,1209,929
1739,0,0,8,0,-8
1740,0,0,56,0,-56
1741,1,0,29,0,-29
1742,1,1,595,1267,672
1743,1,0,33,0,-33
1744,1,0,7,0,-7
1745,1,1,566,1477,911
1746,0,0,103,0,-103
1747,0,0,63,0,-63
1748,1,0,20,0,-20
1749,0,0,68,0,-68
1750,0,0,37,0,-37
1751,0,0,80,0,-80
1752,1,0,107,0,-107
1753,1,0,24,0,-24
1754,1,0,6,0,-6
1755,1,1,218,1212,994
1756,1,0,3,0,-3
1757,0,0,61,0,-61
1758,1,0,21,0,-21
1759,0,0,9,0,-9
1760,1,1,855,1402,547
1761,0,0,10,0,-10
1762,1,0,27,0,-27
1763,0,0,82,0,-82
1764,0,0,11,0,-11
1765,0,0,20,0,-20
1766,1,0,4,0,-4
1767,0,0,3,0,-3
1768,0,0,115,0,-115
1769,1,1,187,1454,1267
1770,0,0,10,0,-10
1771,1,1,465,1547,1082
1772,1,1,872,1571,699
1773,1,1,283,1745,1462
1774,1,0,12,0,-12
1775,1,0,0,0,0
1776,1,0,21,0,-21
1777,0,0,63,0,-63
1778,1,1,344,1710,1366
1779,1,0,56,0,-56
1780,1,0,36,0,-36
1781,1,1,318,1420,1102
1782,0,0,4,0,-4
1783,1,0,21,0,-21
1784,1,0,164,0,-164
1785,1,0,98,0,-98
1786,1,1,395,2447,2052
1787,0,0,2,0,-2
1788,0,0,5,0,-5
1789,0,0,52,0,-52
1790,1,0,2,0,-2
1791,0,0,3,0,-3
1792,1,0,9,0,-9
1793,1,0,52,0,-52
1794,1,1,168,1686,1518
1795,1,0,10,0,-10
1796,0,0,5,0,-5
1797,0,0,57,0,-57
1798,1,0,41,0,-41
1799,0,0,33,0,-33
1800,0,0,3,0,-3
1801,0,0,7,0,-7
1802,0,0,158,0,-158
1803,1,0,53,0,-53
1804,0,0,52,0,-52
1805,0,0,107,0,-107
1806,0,0,22,0,-22
1807,0,0,272,0,-272
1808,1,0,43,0,-43
1809,0,0,124,0,-124
1810,1,1,85,1717,1632
1811,0,0,40,0,-40
1812,1,1,1080,1224,144
1813,1,0,109,0,-109
1814,0,0,6,0,-6
1815,1,0,17,0,-17
1816,1,0,14,0,-14
1817,0,0,29,0,-29
1818,0,0,188,0,-188
1819,1,0,71,0,-71
1820,1,1,290,2112,1822
1821,0,0,4,0,-4
1822,1,0,29,0,-29
1823,1,1,180,1429,1249
1824,1,0,60,0,-60
1825,1,0,92,0,-92
1826,1,0,17,0,-17
1827,1,1,1276,1243,-33
1828,1,0,38,0,-38
1829,1,1,958,1275,317
1830,1,0,19,0,-19
1831,1,1,299,1257,958
1832,0,0,225,0,-225
1833,0,0,76,0,-76
1834,0,0,128,0,-128
1835,1,1,408,1496,1088
1836,0,0,90,0,-90
1837,0,0,8,0,-8
1838,1,1,710,1435,725
1839,1,0,342,0,-342
1840,0,0,122,0,-122
1841,0,0,61,0,-61
1842,1,0,68,0,-68
1843,1,0,67,0,-67
1844,0,0,31,0,-31
1845,1,1,1598,1329,-269
1846,1,0,13,0,-13
1847,0,0,147,0,-147
1848,1,0,12,0,-12
1849,1,0,21,0,-21
1850,0,0,95,0,-95
1851,0,0,8,0,-8
1852,1,1,228,2229,2001
1853,1,0,50,0,-50
1854,1,0,27,0,-27
1855,1,0,3,0,-3
1856,1,0,25,0,-25
1857,0,0,42,0,-42
1858,1,0,62,0,-62
1859,0,0,87,0,-87
1860,1,1,235,1977,1742
1861,0,0,9,0,-9
1862,1,0,49,0,-49
1863,1,1,1526,1308,-218
1864,1,1,123,1262,1139
1865,0,0,16,0,-16
1866,1,1,286,1553,1267
1867,0,0,140,0,-140
1868,0,0,27,0,-27
1869,1,1,370,1354,984
1870,0,0,18,0,-18
1871,1,0,139,0,-139
1872,0,0,32,0,-32
1873,1,0,5,0,-5
1874,0,0,15,0,-15
1875,1,1,424,1386,962
1876,1,0,9,0,-9
1877,1,1,637,1484,847
1878,1,0,76,0,-76
1879,1,1,1047,1441,394
1880,0,0,236,0,-236
1881,1,0,16,0,-16
1882,1,0,6,0,-6
1883,1,0,179,0,-179
1884,1,1,70,1661,1591
1885,0,0,52,0,-52
1886,1,0,15,0,-15
1887,0,0,58,0,-58
1888,0,0,10,0,-10
1889,0,0,29,0,-29
1890,0,0,235,0,-235
1891,1,1,81,1964,1883
1892,1,1,284,1284,1000
1893,1,0,5,0,-5
1894,1,1,1091,1249,158
1895,0,0,85,0,-85
1896,0,0,69,0,-69
1897,1,0,24,0,-24
1898,1,1,57,1861,1804
1899,1,1,382,1952,1570
1900,1,1,208,1384,1176
1901,1,0,104,0,-104
1902,0,0,55,0,-55
1903,1,1,424,1749,1325
1904,0,0,132,0,-132
1905,1,1,350,1522,1172
1906,0,0,106,0,-106
1907,1,0,3,0,-3
1908,1,0,9,0,-9
1909,1,0,3,0,-3
1910,1,0,56,0,-56
1911,0,0,62,0,-62
1912,1,1,306,2343,2037
1913,1,1,379,1264,885
1914,0,0,8,0,-8
1915,1,1,389,1322,933
1916,0,0,64,0,-64
1917,1,0,15,0,-15
1918,1,1,979,1284,305
1919,1,1,238,1299,1061
1920,0,0,77,0,-77
1921,0,0,29,0,-29
1922,1,0,153,0,-153
1923,1,0,4,0,-4
1924,0,0,80,0,-80
1925,1,0,165,0,-165
1926,0,0,26,0,-26
1927,1,0,17,0,-17
1928,1,1,1675,1351,-324
1929,1,0,6,0,-6
1930,1,1,286,1583,1297
1931,0,0,34,0,-34
1932,1,1,224,1319,1095
1933,1,1,571,2183,1612
1934,0,0,38,0,-38
1935,0,0,36,0,-36
1936,1,1,18,1360,1342
1937,1,0,79,0,-79
1938,1,0,81,0,-81
1939,1,1,44,2059,2015
1940,1,1,947,2123,1176
1941,0,0,13,0,-13
1942,1,1,415,1728,1313
1943,1,0,90,0,-90
1944,1,0,32,0,-32
1945,1,0,117,0,-117
1946,1,0,10,0,-10
1947,1,0,7,0,-7
1948,0,0,39,0,-39
1949,1,1,187,1242,1055
1950,0,0,77,0,-77
1951,1,0,20,0,-20
1952,1,1,111,1389,1278
1953,0,0,34,0,-34
1954,1,0,6,0,-6
1955,1,0,90,0,-90
1956,0,0,3,0,-3
1957,1,1,163,1392,1229
1958,1,0,130,0,-130
1959,0,0,43,0,-43
1960,1,0,6,0,-6
1961,1,1,757,1685,928
1962,0,0,25,0,-25
1963,0,0,93,0,-93
1964,1,0,39,0,-39
1965,1,0,169,0,-169
1966,1,1,296,1375,1079
1967,1,1,1456,1289,-167
1968,0,0,51,0,-51
1969,1,0,130,0,-130
1970,0,0,4,0,-4
1971,0,0,116,0,-116
1972,1,1,309,1237,928
1973,1,1,260,1314,1054
1974,1,1,339,1561,1222
1975,0,0,43,0,-43
1976,0,0,10,0,-10
1977,1,0,116,0,-116
1978,1,1,78,1201,1123
1979,1,1,304,1207,903
1980,0,0,65,0,-65
1981,1,1,72,1757,1685
1982,1,1,155,1284,1129
1983,1,0,7,0,-7
1984,1,1,143,3656,3513
1985,1,1,412,1327,915
1986,1,0,0,0,0
1987,0,0,95,0,-95
1988,0,0,73,0,-73
1989,1,0,52,0,-52
1990,0,0,34,0,-34
1991,1,0,0,0,0
1992,0,0,31,0,-31
1993,1,1,865,1389,524
1994,1,0,4,0,-4
1995,1,1,634,1481,847
1996,1,0,36,0,-36
1997,1,1,361,1326,965
1998,0,0,12,0,-12
1999,1,0,7,0,-7
2000,1,0,27,0,-27
2001,0,0,1,0,-1
2002,0,0,4,0,-4
2003,1,1,565,1357,792
2004,1,1,173,1344,1171
2005,0,0,4,0,-4
2006,1,1,189,1285,1096
2007,0,0,4,0,-4
2008,1,0,91,0,-91
2009,1,0,0,0,0
2010,0,0,6,0,-6
2011,1,0,22,0,-22
2012,0,0,6,0,-6
2013,1,0,48,0,-48
2014,0,0,55,0,-55
2015,1,0,3,0,-3
2016,1,0,86,0,-86
2017,1,0,76,0,-76
2018,0,0,1,0,-1
2019,1,1,617,1261,644
2020,0,0,0,0,0
2021,1,1,311,1737,1426
2022,1,1,501,1515,1014
2023,0,0,101,0,-101
2024,0,0,100,0,-100
2025,0,0,7,0,-7
2026,1,0,77,0,-77
2027,0,0,25,0,-25
2028,0,0,17,0,-17
2029,1,0,68,0,-68
