ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1051,0,0,88,0,-88
1052,1,1,152,1260,1108
1053,1,0,14,0,-14
1054,1,1,227,1274,1047
1055,0,0,51,0,-51
1056,0,0,82,0,-82
1057,1,1,769,2055,1286
1058,0,0,6,0,-6
1059,1,0,12,0,-12
1060,1,0,26,0,-26
1061,1,1,450,3860,3410
1062,1,0,38,0,-38
1063,1,0,55,0,-55
1064,1,1,100,2844,2744
1065,1,1,1085,1681,596
1066,1,1,424,1308,884
1067,1,1,440,1273,833
1068,0,0,22,0,-22
1069,0,0,13,0,-13
1070,0,0,28,0,-28
1071,0,0,109,0,-109
1072,1,1,402,1287,885
1073,1,1,231,1325,1094
1074,1,0,20,0,-20
1075,0,0,28,0,-28
1076,1,1,1328,1383,55
1077,1,0,27,0,-27
1078,1,0,0,0,0
1079,0,0,30,0,-30
1080,0,0,17,0,-17
1081,1,0,13,0,-13
1082,0,0,95,0,-95
1083,0,0,30,0,-30
1084,1,0,15,0,-15
1085,1,0,35,0,-35
1086,0,0,115,0,-115
1087,1,1,1147,1232,85
1088,0,0,0,0,0
1089,1,0,112,0,-112
1090,1,1,184,1435,1251
1091,0,0,11,0,-11
1092,1,1,34,1385,1351
1093,0,0,30,0,-30
1094,0,0,3,0,-3
1095,1,0,80,0,-80
1096,0,0,24,0,-24
1097,0,0,35,0,-35
1098,1,1,265,1352,1087
1099,0,0,30,0,-30
1100,1,0,24,0,-24
1101,1,1,283,1790,1507
1102,0,0,239,0,-239
1103,0,0,32,0,-32
1104,0,0,63,0,-63
1105,1,0,12,0,-12
1106,1,0,54,0,-54
1107,0,0,37,0,-37
1108,1,1,47,2999,2952
1109,1,0,19,0,-19
1110,1,0,12,0,-12
1111,0,0,20,0,-20
1112,0,0,29,0,-29
1113,0,0,68,0,-68
1114,0,0,60,0,-60
1115,0,0,18,0,-18
1116,1,0,44,0,-44
1117,0,0,93,0,-93
1118,0,0,210,0,-210
1119,0,0,80,0,-80
1120,0,0,24,0,-24
1121,1,0,62,0,-62
1122,0,0,9,0,-9
1123,1,0,40,0,-40
1124,1,0,81,0,-81
1125,0,0,20,0,-20
1126,1,0,14,0,-14
1127,1,0,172,0,-172
1128,0,0,26,0,-26
1129,1,1,631,1263,632
1130,1,0,11,0,-11
1131,0,0,57,0,-57
1132,1,1,1561,1206,-355
1133,1,0,27,0,-27
1134,1,1,535,1479,944
1135,1,1,227,1603,1376
1136,0,0,172,0,-172
1137,0,0,3,0,-3
1138,0,0,74,0,-74
1139,1,0,6,0,-6
1140,1,0,23,0,-23
1141,1,0,58,0,-58
1142,1,1,1191,1388,197
1143,1,1,174,1478,1304
1144,0,0,28,0,-28
1145,0,0,5,0,-5
1146,1,0,18,0,-18
1147,1,0,7,0,-7
1148,0,0,62,0,-62
1149,0,0,19,0,-19
1150,1,1,806,1304,498
1151,1,0,72,0,-72
1152,1,0,7,0,-7
1153,1,1,804,1220,416
1154,1,1,44,1351,1307
1155,1,0,181,0,-181
1156,1,0,22,0,-22
1157,1,0,38,0,-38
1158,0,0,71,0,-71
1159,1,0,13,0,-13
1160,1,0,7,0,-7
1161,0,0,12,0,-12
1162,1,1,96,1425,1329
1163,1,0,52,0,-52
1164,1,1,279,1360,1081
1165,0,0,23,0,-23
1166,1,0,4,0,-4
1167,0,0,21,0,-21
1168,0,0,27,0,-27
1169,0,0,28,0,-28
1170,0,0,42,0,-42
1171,1,1,693,1362,669
1172,1,0,16,0,-16
1173,0,0,25,0,-25
1174,0,0,78,0,-78
1175,0,0,396,0,-396
1176,1,1,717,1518,801
1177,1,0,78,0,-78
1178,0,0,61,0,-61
1179,1,0,25,0,-25
1180,0,0,20,0,-20
1181,1,0,32,0,-32
1182,0,0,193,0,-193
1183,0,0,74,0,-74
1184,1,1,981,1320,339
1185,0,0,58,0,-58
1186,1,0,54,0,-54
1187,1,1,93,1744,1651
1188,1,0,22,0,-22
1189,1,1,332,1522,1190
1190,1,1,284,1961,1677
1191,1,1,454,1375,921
1192,1,0,30,0,-30
1193,0,0,102,0,-102
1194,1,1,68,1790,1722
1195,1,0,5,0,-5
1196,0,0,157,0,-157
1197,0,0,21,0,-21
1198,0,0,92,0,-92
1199,1,0,22,0,-22
1200,1,0,4,0,-4
1201,1,1,211,1467,1256
1202,1,1,266,1225,959
1203,1,0,3,0,-3
1204,0,0,60,0,-60
1205,0,0,155,0,-155
1206,1,1,154,1371,1217
1207,1,1,359,1323,964
1208,1,1,122,1488,1366
1209,0,0,37,0,-37
1210,1,1,23,1548,1525
1211,1,1,132,1322,1190
1212,0,0,18,0,-18
1213,0,0,25,0,-25
1214,0,0,16,0,-16
1215,1,1,339,1257,918
1216,0,0,1,0,-1
1217,1,0,151,0,-151
1218,1,1,1085,1559,474
1219,1,0,9,0,-9
1220,0,0,66,0,-66
1221,1,1,334,1616,1282
1222,0,0,0,0,0
1223,1,0,105,0,-105
1224,1,0,51,0,-51
1225,1,1,803,1218,415
1226,0,0,54,0,-54
1227,0,0,40,0,-40
1228,1,0,64,0,-64
1229,1,1,789,1246,457
1230,0,0,13,0,-13
1231,1,1,902,1681,779
1232,0,0,16,0,-16
1233,0,0,94,0,-94
1234,1,1,110,1466,1356
1235,1,0,50,0,-50
1236,1,1,934,1320,386
1237,0,0,41,0,-41
1238,1,0,56,0,-56
1239,1,0,42,0,-42
1240,0,0,17,0,-17
1241,0,0,7,0,-7
1242,0,0,62,0,-62
1243,1,0,52,0,-52
1244,0,0,19,0,-19
1245,1,1,1077,1281,204
1246,1,0,58,0,-58
1247,1,0,128,0,-128
1248,0,0,44,0,-44
1249,0,0,1,0,-1
1250,1,0,91,0,-91
1251,1,0,117,0,-117
1252,1,0,12,0,-12
1253,0,0,34,0,-34
1254,1,1,977,1316,339
1255,0,0,125,0,-125
1256,0,0,8,0,-8
1257,1,0,3,0,-3
1258,1,1,349,1219,870
1259,1,0,42,0,-42
1260,1,0,70,0,-70
1261,1,0,4,0,-4
1262,1,1,263,1638,1375
1263,0,0,35,0,-35
1264,1,1,286,1365,1079
1265,0,0,49,0,-49
1266,1,0,20,0,-20
1267,0,0,75,0,-75
1268,0,0,11,0,-11
1269,0,0,16,0,-16
1270,1,1,87,1744,1657
1271,0,0,118,0,-118
1272,0,0,10,0,-10
1273,0,0,43,0,-43
1274,1,0,61,0,-61
1275,1,0,15,0,-15
1276,0,0,17,0,-17
1277,1,1,666,1269,603
1278,1,0,0,0,0
1279,1,0,26,0,-26
1280,1,1,643,1336,693
1281,1,1,313,1392,1079
1282,1,1,249,1350,1101
1283,1,0,39,0,-39
1284,1,0,23,0,-23
1285,1,1,266,1384,1118
1286,1,0,114,0,-114
1287,1,0,44,0,-44
1288,0,0,2,0,-2
1289,1,1,929,2055,1126
1290,1,0,122,0,-122
1291,1,0,41,0,-41
1292,0,0,35,0,-35
1293,0,0,46,0,-46
1294,0,0,14,0,-14
1295,1,0,3,0,-3
1296,0,0,12,0,-12
1297,0,0,22,0,-22
1298,0,0,3,0,-3
1299,1,0,19,0,-19
1300,1,0,5,0,-5
1301,1,1,30,2007,1977
1302,1,1,327,1461,1134
1303,1,1,247,1363,1116
1304,0,0,5,0,-5
1305,1,0,29,0,-29
1306,0,0,35,0,-35
1307,1,1,1401,1525,124
1308,1,1,431,1345,914
1309,1,1,413,1320,907
1310,1,1,788,1270,482
1311,1,0,17,0,-17
1312,1,1,77,1257,1180
1313,0,0,33,0,-33
1314,0,0,71,0,-71
1315,0,0,47,0,-47
1316,1,1,1545,1434,-111
1317,1,0,12,0,-12
1318,0,0,16,0,-16
1319,0,0,2,0,-2
1320,1,1,253,1557,1304
1321,1,0,50,0,-50
1322,0,0,134,0,-134
1323,0,0,74,0,-74
1324,1,1,114,1527,1413
1325,1,0,2,0,-2
1326,0,0,17,0,-17
1327,0,0,158,0,-158
1328,1,0,29,0,-29
1329,1,0,72,0,-72
1330,1,0,5,0,-5
1331,1,0,20,0,-20
1332,0,0,133,0,-133
1333,0,0,38,0,-38
1334,1,0,28,0,-28
1335,1,1,338,1971,1633
1336,1,1,360,1294,934
1337,1,1,174,1891,1717
1338,1,0,135,0,-135
1339,0,0,168,0,-168
1340,1,0,55,0,-55
1341,1,1,761,1694,933
1342,1,1,258,1666,1408
1343,1,0,56,0,-56
1344,1,1,603,1478,875
1345,0,0,250,0,-250
1346,1,1,662,1282,620
1347,1,1,52,1690,1638
1348,1,0,184,0,-184
1349,0,0,48,0,-48
1350,1,0,80,0,-80
1351,1,1,106,1222,1116
1352,1,0,162,0,-162
1353,1,0,32,0,-32
1354,1,1,479,1324,845
1355,1,1,191,1484,1293
1356,0,0,46,0,-46
1357,1,1,502,1937,1435
1358,1,1,577,2020,1443
1359,1,0,8,0,-8
1360,1,0,33,0,-33
1361,1,0,82,0,-82
1362,1,1,132,1952,1820
1363,1,0,37,0,-37
1364,0,0,76,0,-76
1365,1,1,738,1310,572
1366,0,0,92,0,-92
1367,1,0,19,0,-19
1368,1,0,16,0,-16
1369,1,0,33,0,-33
1370,1,0,5,0,-5
1371,0,0,174,0,-174
1372,0,0,0,0,0
1373,0,0,14,0,-14
1374,0,0,127,0,-127
1375,1,1,907,1298,391
1376,1,0,43,0,-43
1377,0,0,32,0,-32
1378,1,0,33,0,-33
1379,1,1,352,1426,1074
1380,0,0,200,0,-200
1381,0,0,13,0,-13
1382,1,0,34,0,-34
1383,0,0,64,0,-64
1384,1,0,17,0,-17
1385,0,0,16,0,-16
1386,1,0,62,0,-62
1387,0,0,102,0,-102
1388,0,0,146,0,-146
1389,1,0,35,0,-35
1390,1,1,40,1664,1624
1391,1,1,269,1207,938
1392,0,0,37,0,-37
1393,1,0,5,0,-5
1394,1,0,110,0,-110
1395,1,1,123,2094,1971
1396,1,0,8,0,-8
1397,0,0,4,0,-4
1398,1,0,88,0,-88
1399,0,0,6,0,-6
1400,1,0,37,0,-37
1401,1,0,50,0,-50
1402,0,0,0,0,0
1403,1,1,707,1591,884
1404,1,1,434,1696,1262
1405,0,0,53,0,-53
1406,0,0,3,0,-3
1407,1,0,40,0,-40
1408,0,0,0,0,0
1409,1,1,300,1209,909
1410,1,1,579,1310,731
1411,1,1,41,1822,1781
1412,1,1,372,1274,902
1413,1,1,331,1341,1010
1414,0,0,17,0,-17
1415,1,1,633,1261,628
1416,1,0,29,0,-29
1417,0,0,44,0,-44
1418,1,0,11,0,-11
1419,0,0,78,0,-78
1420,1,1,156,1220,1064
1421,1,1,687,1426,739
1422,1,0,103,0,-103
1423,1,1,1866,1389,-477
1424,0,0,3,0,-3
1425,1,0,13,0,-13
1426,0,0,46,0,-46
1427,0,0,90,0,-90
1428,1,0,4,0,-4
1429,0,0,18,0,-18
1430,0,0,39,0,-39
1431,1,0,0,0,0
1432,1,1,496,1236,740
1433,1,1,632,1374,742
1434,0,0,6,0,-6
1435,1,1,1788,1307,-481
1436,1,1,270,1584,1314
1437,1,1,1034,1247,213
1438,0,0,60,0,-60
1439,1,0,194,0,-194
1440,1,1,1253,1492,239
1441,1,1,505,1626,1121
1442,0,0,86,0,-86
1443,1,0,81,0,-81
1444,1,1,751,1438,687
1445,0,0,19,0,-19
1446,0,0,29,0,-29
1447,0,0,93,0,-93
1448,0,0,126,0,-126
1449,0,0,37,0,-37
1450,1,0,56,0,-56
1451,1,0,99,0,-99
1452,1,0,48,0,-48
1453,1,0,23,0,-23
1454,1,1,484,1378,894
1455,0,0,0,0,0
1456,1,1,108,1464,1356
1457,1,0,15,0,-15
1458,1,1,119,1272,1153
1459,1,1,402,1685,1283
1460,1,0,33,0,-33
1461,0,0,128,0,-128
1462,0,0,0,0,0
1463,0,0,143,0,-143
1464,1,0,43,0,-43
1465,1,1,2602,1599,-1003
1466,0,0,202,0,-202
1467,1,0,27,0,-27
1468,1,1,498,1257,759
1469,1,0,17,0,-17
1470,1,1,32,2021,1989
1471,0,0,28,0,-28
1472,1,0,76,0,-76
1473,1,0,22,0,-22
1474,1,0,118,0,-118
1475,0,0,35,0,-35
1476,0,0,50,0,-50
1477,1,1,100,1213,1113
1478,0,0,31,0,-31
1479,1,1,447,1461,1014
1480,0,0,8,0,-8
1481,1,1,380,1533,1153
1482,0,0,32,0,-32
1483,0,0,5,0,-5
1484,0,0,49,0,-49
1485,1,1,1063,1224,161
1486,0,0,28,0,-28
1487,0,0,73,0,-73
1488,1,1,302,1413,1111
1489,0,0,65,0,-65
1490,1,0,32,0,-32
1491,1,0,16,0,-16
1492,1,1,1227,1247,20
1493,0,0,16,0,-16
1494,1,0,21,0,-21
1495,0,0,34,0,-34
1496,0,0,54,0,-54
1497,0,0,25,0,-25
1498,1,0,52,0,-52
1499,0,0,51,0,-51
1500,0,0,47,0,-47
1501,0,0,124,0,-124
1502,1,1,143,1316,1173
1503,1,1,347,1257,910
1504,1,0,13,0,-13
1505,0,0,93,0,-93
1506,1,0,30,0,-30
1507,1,0,138,0,-138
1508,0,0,117,0,-117
1509,0,0,44,0,-44
1510,1,1,680,1271,591
1511,1,1,120,1512,1392
1512,1,0,8,0,-8
1513,1,0,35,0,-35
1514,1,1,762,2213,1451
1515,1,0,25,0,-25
1516,0,0,129,0,-129
1517,1,0,1,0,-1
1518,0,0,54,0,-54
1519,1,1,15,1291,1276
1520,1,0,130,0,-130
1521,1,1,534,1275,741
1522,1,1,491,1398,907
1523,1,0,34,0,-34
1524,1,0,6,0,-6
1525,1,0,16,0,-16
1526,0,0,40,0,-40
1527,1,1,315,1262,947
1528,1,1,275,1232,957
1529,1,0,8,0,-8
1530,1,1,302,1242,940
1531,1,1,759,2333,1574
1532,0,0,15,0,-15
1533,0,0,31,0,-31
1534,0,0,2,0,-2
1535,0,0,37,0,-37
1536,1,0,4,0,-4
1537,0,0,2,0,-2
1538,1,1,235,3134,2899
1539,0,0,17,0,-17
1540,0,0,4,0,-4
1541,1,0,32,0,-32
1542,1,0,32,0,-32
1543,0,0,26,0,-26
1544,0,0,86,0,-86
1545,1,0,0,0,0
1546,1,1,703,1505,802
1547,0,0,8,0,-8
1548,1,1,262,1610,1348
1549,0,0,1,0,-1
1550,1,1,664,1960,1296
1551,1,0,20,0,-20
1552,1,1,183,1462,1279
1553,1,0,21,0,-21
1554,1,1,218,1222,1004
1555,1,0,27,0,-27
1556,1,1,1075,2100,1025
1557,0,0,156,0,-156
1558,1,0,30,0,-30
1559,0,0,30,0,-30
1560,0,0,37,0,-37
1561,1,1,2159,1370,-789
1562,0,0,29,0,-29
1563,0,0,126,0,-126
1564,1,1,205,1472,1267
1565,0,0,132,0,-132
1566,1,1,248,3064,2816
1567,1,1,545,1310,765
1568,1,1,178,1445,1267
1569,1,0,13,0,-13
1570,1,0,23,0,-23
1571,1,1,449,1299,850
1572,1,1,418,1362,944
1573,1,0,69,0,-69
1574,1,0,25,0,-25
1575,0,0,56,0,-56
1576,0,0,45,0,-45
1577,1,1,329,1262,933
1578,0,0,123,0,-123
1579,0,0,33,0,-33
1580,1,1,420,1299,879
1581,1,1,245,1591,1346
1582,1,0,84,0,-84
1583,1,0,49,0,-49
1584,1,1,9,1804,1795
1585,1,0,126,0,-126
1586,1,1,199,1633,1434
1587,0,0,72,0,-72
1588,0,0,60,0,-60
1589,0,0,23,0,-23
1590,1,0,8,0,-8
1591,1,0,5,0,-5
1592,1,0,15,0,-15
1593,0,0,7,0,-7
1594,0,0,30,0,-30
1595,1,0,29,0,-29
1596,0,0,154,0,-154
1597,0,0,7,0,-7
1598,1,0,109,0,-109
1599,0,0,111,0,-111
1600,1,1,150,1599,1449
1601,1,0,17,0,-17
1602,1,1,567,1316,749
1603,1,1,231,1217,986
1604,0,0,17,0,-17
1605,0,0,25,0,-25
1606,0,0,54,0,-54
1607,0,0,24,0,-24
1608,0,0,17,0,-17
1609,1,1,83,1200,1117
1610,1,0,0,0,0
1611,1,1,1885,1542,-343
1612,1,0,46,0,-46
1613,0,0,61,0,-61
1614,1,1,1069,1222,153
1615,1,0,45,0,-45
1616,1,0,24,0,-24
1617,1,0,51,0,-51
1618,1,0,0,0,0
1619,1,1,1319,1395,76
1620,1,1,420,1413,993
1621,0,0,47,0,-47
1622,0,0,71,0,-71
1623,0,0,2,0,-2
1624,1,0,28,0,-28
1625,1,0,34,0,-34
1626,1,1,256,1816,1560
1627,1,0,14,0,-14
1628,1,0,32,0,-32
1629,1,1,509,2505,1996
1630,1,1,216,2114,1898
1631,1,1,1244,1232,-12
1632,0,0,167,0,-167
1633,1,0,58,0,-58
1634,1,1,188,1299,1111
1635,1,0,56,0,-56
1636,1,1,263,1420,1157
1637,1,0,85,0,-85
1638,1,1,116,1287,1171
1639,0,0,43,0,-43
1640,1,1,363,1252,889
1641,0,0,4,0,-4
1642,0,0,58,0,-58
1643,1,0,6,0,-6
1644,1,0,1,0,-1
1645,1,1,874,1270,396
1646,1,1,312,1361,1049
1647,0,0,3,0,-3
1648,0,0,110,0,-110
1649,0,0,14,0,-14
1650,1,0,53,0,-53
1651,1,1,429,2394,1965
1652,1,0,52,0,-52
1653,0,0,5,0,-5
1654,0,0,86,0,-86
1655,1,1,595,2109,1514
1656,1,1,560,1395,835
1657,1,1,349,1834,1485
1658,1,1,125,1334,1209
1659,1,1,1173,1422,249
1660,0,0,95,0,-95
1661,0,0,172,0,-172
1662,1,1,170,1270,1100
1663,1,1,1627,1982,355
1664,1,0,21,0,-21
1665,0,0,38,0,-38
1666,0,0,16,0,-16
1667,0,0,8,0,-8
1668,0,0,26,0,-26
1669,0,0,99,0,-99
1670,1,1,489,1615,1126
1671,1,0,31,0,-31
1672,0,0,51,0,-51
1673,1,1,2068,1391,-677
1674,1,0,33,0,-33
1675,1,0,52,0,-52
1676,0,0,2,0,-2
1677,1,0,20,0,-20
1678,0,0,25,0,-25
1679,0,0,147,0,-147
1680,1,0,4,0,-4
1681,0,0,235,0,-235
1682,0,0,20,0,-20
1683,1,1,494,1240,746
1684,1,1,200,1481,1281
1685,0,0,134,0,-134
1686,0,0,60,0,-60
1687,0,0,54,0,-54
1688,0,0,92,0,-92
1689,0,0,137,0,-137
1690,0,0,43,0,-43
1691,1,0,91,0,-91
1692,1,0,17,0,-17
1693,0,0,2,0,-2
1694,0,0,43,0,-43
1695,1,1,415,2161,1746
1696,0,0,23,0,-23
1697,0,0,0,0,0
1698,1,0,8,0,-8
1699,0,0,130,0,-130
1700,0,0,132,0,-132
1701,1,1,220,1985,1765
1702,0,0,80,0,-80
1703,1,0,71,0,-71
1704,1,1,717,1278,561
1705,1,0,42,0,-42
1706,0,0,193,0,-193
1707,1,0,55,0,-55
1708,0,0,14,0,-14
1709,1,0,40,0,-40
1710,1,0,25,0,-25
1711,1,0,23,0,-23
1712,1,0,43,0,-43
1713,1,0,45,0,-45
1714,0,0,33,0,-33
1715,1,0,19,0,-19
1716,1,0,82,0,-82
1717,1,1,144,1242,1098
1718,1,0,185,0,-185
1719,1,1,485,1238,753
1720,1,0,3,0,-3
1721,1,0,3,0,-3
1722,1,1,658,1325,667
1723,0,0,125,0,-125
1724,1,1,414,1512,1098
1725,0,0,36,0,-36
1726,0,0,22,0,-22
1727,1,1,1141,1249,108
1728,0,0,62,0,-62
1729,0,0,11,0,-11
1730,0,0,27,0,-27
1731,1,1,1030,2205,1175
1732,1,1,767,1553,786
1733,1,0,52,0,-52
1734,1,0,17,0,-17
1735,0,0,46,0,-46
1736,1,1,863,1303,440
1737,0,0,39,0,-39
1738,1,0,4,0,-4
1739,1,0,80,0,-80
1740,1,1,454,1347,893
1741,0,0,27,0,-27
1742,1,0,87,0,-87
1743,1,1,738,1426,688
1744,1,1,471,1223,752
1745,1,1,505,1954,1449
1746,0,0,26,0,-26
1747,1,0,38,0,-38
1748,1,0,123,0,-123
1749,0,0,111,0,-111
1750,1,0,96,0,-96
1751,0,0,9,0,-9
1752,1,1,318,1444,1126
1753,1,1,754,1891,1137
1754,1,1,3410,1387,-2023
1755,1,1,1249,1268,19
1756,1,1,111,1300,1189
1757,0,0,184,0,-184
1758,0,0,22,0,-22
1759,1,0,79,0,-79
1760,1,0,194,0,-194
1761,0,0,122,0,-122
1762,1,0,10,0,-10
1763,0,0,50,0,-50
1764,1,1,325,1845,1520
1765,0,0,138,0,-138
1766,0,0,11,0,-11
1767,1,0,3,0,-3
1768,0,0,2,0,-2
1769,1,1,88,1603,1515
1770,0,0,36,0,-36
1771,1,1,44,1471,1427
1772,1,0,8,0,-8
1773,0,0,49,0,-49
1774,1,1,521,1344,823
1775,0,0,10,0,-10
1776,1,1,460,1721,1261
1777,0,0,35,0,-35
1778,0,0,14,0,-14
1779,1,1,112,1281,1169
1780,0,0,24,0,-24
1781,1,1,272,2136,1864
1782,1,1,782,1218,436
1783,1,0,148,0,-148
1784,1,1,1161,1350,189
1785,1,1,1508,1784,276
1786,0,0,16,0,-16
1787,0,0,109,0,-109
1788,1,1,371,1341,970
1789,1,0,35,0,-35
1790,1,1,177,1668,1491
1791,0,0,141,0,-141
1792,1,1,782,1300,518
1793,0,0,183,0,-183
1794,1,0,11,0,-11
1795,1,0,52,0,-52
1796,0,0,26,0,-26
1797,1,1,313,1876,1563
1798,0,0,20,0,-20
1799,0,0,19,0,-19
1800,1,1,539,1387,848
1801,0,0,75,0,-75
1802,0,0,9,0,-9
1803,0,0,4,0,-4
1804,0,0,41,0,-41
1805,1,0,20,0,-20
1806,1,0,72,0,-72
1807,1,0,70,0,-70
1808,1,0,72,0,-72
1809,1,1,1227,1788,561
1810,1,1,503,2097,1594
1811,1,0,7,0,-7
1812,0,0,13,0,-13
1813,1,0,10,0,-10
1814,0,0,8,0,-8
1815,0,0,10,0,-10
1816,0,0,60,0,-60
1817,1,0,37,0,-37
1818,1,0,13,0,-13
1819,0,0,102,0,-102
1820,1,1,197,1447,1250
1821,0,0,18,0,-18
1822,1,1,732,1255,523
1823,1,1,644,1489,845
1824,0,0,223,0,-223
1825,1,0,3,0,-3
1826,1,0,85,0,-85
1827,1,0,24,0,-24
1828,0,0,286,0,-286
1829,0,0,25,0,-25
1830,1,0,116,0,-116
1831,0,0,0,0,0
1832,1,0,3,0,-3
1833,1,1,612,1270,658
1834,0,0,15,0,-15
1835,1,0,28,0,-28
1836,0,0,43,0,-43
1837,1,0,90,0,-90
1838,1,1,233,1225,992
1839,1,0,25,0,-25
1840,1,0,42,0,-42
1841,0,0,155,0,-155
1842,0,0,7,0,-7
1843,0,0,26,0,-26
1844,0,0,43,0,-43
1845,1,1,1166,1688,522
1846,0,0,37,0,-37
1847,0,0,9,0,-9
1848,1,0,20,0,-20
1849,1,0,34,0,-34
1850,0,0,31,0,-31
1851,1,1,694,5897,5203
1852,0,0,17,0,-17
1853,1,1,145,1402,1257
1854,1,0,9,0,-9
1855,1,1,1148,1568,420
1856,0,0,17,0,-17
1857,1,1,286,2155,1869
1858,1,0,28,0,-28
1859,1,0,42,0,-42
1860,0,0,71,0,-71
1861,1,0,21,0,-21
1862,0,0,35,0,-35
1863,0,0,48,0,-48
1864,0,0,69,0,-69
1865,1,0,6,0,-6
1866,0,0,9,0,-9
1867,1,0,53,0,-53
1868,1,0,9,0,-9
1869,0,0,61,0,-61
1870,1,1,340,1266,926
1871,1,0,14,0,-14
1872,0,0,2,0,-2
1873,0,0,36,0,-36
1874,0,0,20,0,-20
1875,1,1,629,2044,1415
1876,1,1,155,1241,1086
1877,0,0,0,0,0
1878,1,1,336,1364,1028
1879,1,0,66,0,-66
1880,0,0,108,0,-108
1881,1,1,340,1604,1264
1882,1,1,376,1224,848
1883,0,0,12,0,-12
1884,1,1,244,1680,1436
1885,1,0,91,0,-91
1886,1,0,37,0,-37
1887,1,0,33,0,-33
1888,1,0,83,0,-83
1889,1,0,0,0,0
1890,1,0,96,0,-96
1891,1,1,96,1247,1151
1892,1,0,7,0,-7
1893,1,0,114,0,-114
1894,0,0,44,0,-44
1895,0,0,28,0,-28
1896,1,1,580,1326,746
1897,1,1,354,1269,915
1898,1,0,146,0,-146
1899,0,0,23,0,-23
1900,1,0,2,0,-2
1901,0,0,71,0,-71
1902,1,1,128,1577,1449
1903,1,0,32,0,-32
1904,0,0,70,0,-70
1905,0,0,7,0,-7
1906,0,0,2,0,-2
1907,1,0,81,0,-81
1908,1,0,15,0,-15
1909,1,1,177,1203,1026
1910,1,1,568,1379,811
1911,1,1,288,1223,935
1912,1,0,86,0,-86
1913,1,1,354,1486,1132
1914,1,1,528,3500,2972
1915,0,0,15,0,-15
1916,1,1,299,1225,926
1917,0,0,21,0,-21
1918,1,1,165,1310,1145
1919,1,0,38,0,-38
1920,0,0,21,0,-21
1921,0,0,24,0,-24
1922,1,0,56,0,-56
1923,1,1,247,1201,954
1924,0,0,47,0,-47
1925,1,0,19,0,-19
1926,0,0,60,0,-60
1927,1,1,512,1214,702
1928,0,0,55,0,-55
1929,0,0,27,0,-27
1930,1,1,385,1499,1114
1931,0,0,15,0,-15
1932,1,0,29,0,-29
1933,1,0,8,0,-8
1934,1,1,257,1459,1202
1935,1,1,736,1325,589
1936,1,0,67,0,-67
1937,0,0,36,0,-36
1938,0,0,66,0,-66
1939,0,0,13,0,-13
1940,1,1,116,1544,1428
1941,0,0,15,0,-15
1942,0,0,56,0,-56
1943,0,0,56,0,-56
1944,1,1,168,1862,1694
1945,1,0,253,0,-253
1946,0,0,47,0,-47
1947,1,1,1978,1817,-161
1948,1,1,568,2021,1453
1949,1,1,1080,1871,791
1950,0,0,34,0,-34
1951,1,0,56,0,-56
1952,1,1,334,1261,927
1953,1,0,4,0,-4
1954,1,1,1056,1672,616
1955,1,0,19,0,-19
1956,1,1,569,1293,724
1957,1,0,0,0,0
1958,0,0,1,0,-1
1959,1,0,19,0,-19
1960,1,0,49,0,-49
1961,0,0,98,0,-98
1962,1,0,42,0,-42
1963,1,1,287,1336,1049
1964,0,0,119,0,-119
1965,0,0,104,0,-104
1966,0,0,16,0,-16
1967,1,1,163,1211,1048
1968,0,0,7,0,-7
1969,1,1,573,2126,1553
1970,1,1,438,1911,1473
1971,1,0,0,0,0
1972,1,1,272,1447,1175
1973,0,0,27,0,-27
1974,1,1,246,1336,1090
1975,0,0,101,0,-101
1976,0,0,6,0,-6
1977,0,0,10,0,-10
1978,1,1,301,1446,1145
1979,0,0,18,0,-18
1980,1,1,178,1297,1119
1981,0,0,14,0,-14
1982,1,0,20,0,-20
1983,1,1,75,1255,1180
1984,1,0,2,0,-2
1985,0,0,124,0,-124
1986,1,0,67,0,-67
1987,0,0,29,0,-29
1988,1,0,7,0,-7
1989,1,1,564,1433,869
1990,0,0,188,0,-188
1991,1,1,407,1253,846
1992,1,0,21,0,-21
1993,1,1,475,1263,788
1994,1,0,27,0,-27
1995,1,0,110,0,-110
1996,1,0,15,0,-15
1997,1,0,87,0,-87
1998,0,0,49,0,-49
1999,1,0,40,0,-40
2000,0,0,197,0,-197
2001,0,0,27,0,-27
2002,1,0,24,0,-24
2003,1,1,1558,1336,-222
2004,0,0,0,0,0
2005,1,1,762,1201,439
2006,0,0,2,0,-2
2007,0,0,125,0,-125
2008,1,0,16,0,-16
2009,0,0,49,0,-49
2010,1,1,509,2016,1507
2011,1,1,223,1420,1197
2012,0,0,48,0,-48
2013,0,0,5,0,-5
2014,0,0,57,0,-57
2015,1,0,106,0,-106
2016,1,1,228,1299,1071
2017,1,1,384,1436,1052
2018,0,0,18,0,-18
2019,1,1,722,1259,537
2020,1,0,43,0,-43
2021,1,1,107,1504,1397
2022,1,1,489,1331,842
2023,0,0,33,0,-33
2024,0,0,10,0,-10
2025,0,0,14,0,-14
2026,1,0,128,0,-128
2027,1,1,897,1351,454
2028,0,0,80,0,-80
2029,1,0,18,0,-18
2030,0,0,9,0,-9
2031,0,0,24,0,-24
2032,0,0,69,0,-69
2033,0,0,31,0,-31
2034,0,0,38,0,-38
